sp_id,family,seeded_1_2,seeded_3_6,seeded_7_10,native,duration,fg,c_score,conservatism,latin,taxon,syn_ladd_thomas,01-A.2017.Spring,01-B.2017.Spring,01-C.2017.Spring,01-D.2017.Spring,01-E.2017.Spring,02-A.2017.Spring,02-B.2017.Spring,02-C.2017.Spring,02-D.2017.Spring,02-E.2017.Spring,03-A.2017.Spring,03-B.2017.Spring,03-C.2017.Spring,03-D.2017.Spring,03-E.2017.Spring,04-A.2017.Spring,04-B.2017.Spring,04-C.2017.Spring,04-D.2017.Spring,04-E.2017.Spring,05-A.2017.Spring,05-B.2017.Spring,05-C.2017.Spring,05-D.2017.Spring,05-E.2017.Spring,06-A.2017.Spring,06-B.2017.Spring,06-C.2017.Spring,06-D.2017.Spring,06-E.2017.Spring,07-A.2017.Spring,07-B.2017.Spring,07-C.2017.Spring,07-D.2017.Spring,07-E.2017.Spring,08-A.2017.Spring,08-B.2017.Spring,08-C.2017.Spring,08-D.2017.Spring,08-E.2017.Spring,09-A.2017.Spring,09-B.2017.Spring,09-C.2017.Spring,09-D.2017.Spring,09-E.2017.Spring,10-A.2017.Spring,10-B.2017.Spring,10-C.2017.Spring,10-D.2017.Spring,10-E.2017.Spring,01-A.2018.Spring,01-B.2018.Spring,01-C.2018.Spring,01-D.2018.Spring,01-E.2018.Spring,02-A.2018.Spring,02-B.2018.Spring,02-C.2018.Spring,02-D.2018.Spring,02-E.2018.Spring,03-A.2018.Spring,03-B.2018.Spring,03-C.2018.Spring,03-D.2018.Spring,03-E.2018.Spring,04-A.2018.Spring,04-B.2018.Spring,04-C.2018.Spring,04-D.2018.Spring,04-E.2018.Spring,05-A.2018.Spring,05-B.2018.Spring,05-C.2018.Spring,05-D.2018.Spring,05-E.2018.Spring,06-A.2018.Spring,06-B.2018.Spring,06-C.2018.Spring,06-D.2018.Spring,06-E.2018.Spring,07-A.2018.Spring,07-B.2018.Spring,07-C.2018.Spring,07-D.2018.Spring,07-E.2018.Spring,08-A.2018.Spring,08-B.2018.Spring,08-C.2018.Spring,08-D.2018.Spring,08-E.2018.Spring,09-A.2018.Spring,09-B.2018.Spring,09-C.2018.Spring,09-D.2018.Spring,09-E.2018.Spring,10-A.2018.Spring,10-B.2018.Spring,10-C.2018.Spring,10-D.2018.Spring,10-E.2018.Spring,01-A.2018.Fall,01-B.2018.Fall,01-C.2018.Fall,01-D.2018.Fall,01-E.2018.Fall,02-A.2018.Fall,02-B.2018.Fall,02-C.2018.Fall,02-D.2018.Fall,02-E.2018.Fall,03-A.2018.Fall,03-B.2018.Fall,03-C.2018.Fall,03-D.2018.Fall,03-E.2018.Fall,04-A.2018.Fall,04-B.2018.Fall,04-C.2018.Fall,04-D.2018.Fall,04-E.2018.Fall,05-A.2018.Fall,05-B.2018.Fall,05-C.2018.Fall,05-D.2018.Fall,05-E.2018.Fall,06-A.2018.Fall,06-B.2018.Fall,06-C.2018.Fall,06-D.2018.Fall,06-E.2018.Fall,07-A.2018.Fall,07-B.2018.Fall,07-C.2018.Fall,07-D.2018.Fall,07-E.2018.Fall,08-A.2018.Fall,08-B.2018.Fall,08-C.2018.Fall,08-D.2018.Fall,08-E.2018.Fall,09-A.2018.Fall,09-B.2018.Fall,09-C.2018.Fall,09-D.2018.Fall,09-E.2018.Fall,10-A.2018.Fall,10-B.2018.Fall,10-C.2018.Fall,10-D.2018.Fall,10-E.2018.Fall,01-A.2019.Spring,01-B.2019.Spring,01-C.2019.Spring,01-D.2019.Spring,01-E.2019.Spring,02-A.2019.Spring,02-B.2019.Spring,02-C.2019.Spring,02-D.2019.Spring,02-E.2019.Spring,03-A.2019.Spring,03-B.2019.Spring,03-C.2019.Spring,03-D.2019.Spring,03-E.2019.Spring,04-A.2019.Spring,04-B.2019.Spring,04-C.2019.Spring,04-D.2019.Spring,04-E.2019.Spring,05-A.2019.Spring,05-B.2019.Spring,05-C.2019.Spring,05-D.2019.Spring,05-E.2019.Spring,06-A.2019.Spring,06-B.2019.Spring,06-C.2019.Spring,06-D.2019.Spring,06-E.2019.Spring,07-A.2019.Spring,07-B.2019.Spring,07-C.2019.Spring,07-D.2019.Spring,07-E.2019.Spring,08-A.2019.Spring,08-B.2019.Spring,08-C.2019.Spring,08-D.2019.Spring,08-E.2019.Spring,09-A.2019.Spring,09-B.2019.Spring,09-C.2019.Spring,09-D.2029.Spring,09-E.2019.Spring,10-A.2019.Spring,10-B.2019.Spring,10-C.2019.Spring,10-D.2019.Spring,10-E.2019.Spring,01-A.2019.Fall,01-B.2019.Fall,01-C.2019.Fall,01-D.2019.Fall,01-E.2019.Fall,02-A.2019.Fall,02-B.2019.Fall,02-C.2019.Fall,02-D.2019.Fall,02-E.2019.Fall,03-A.2019.Fall,03-B.2019.Fall,03-C.2019.Fall,03-D.2019.Fall,03-E.2019.Fall,04-A.2019.Fall,04-B.2019.Fall,04-C.2019.Fall,04-D.2019.Fall,04-E.2019.Fall,05-A.2019.Fall,05-B.2019.Fall,05-C.2019.Fall,05-D.2019.Fall,05-E.2019.Fall,06-A.2019.Fall,06-B.2019.Fall,06-C.2019.Fall,06-D.2019.Fall,06-E.2019.Fall,07-A.2019.Fall,07-B.2019.Fall,07-C.2019.Fall,07-D.2019.Fall,07-E.2019.Fall,08-A.2019.Fall,08-B.2019.Fall,08-C.2019.Fall,08-D.2019.Fall,08-E.2019.Fall,09-A.2019.Fall,09-B.2019.Fall,09-C.2019.Fall,09-D.2019.Fall,09-E.2019.Fall,10-A.2019.Fall,10-B.2019.Fall,10-C.2019.Fall,10-D.2019.Fall,10-E.2019.Fall
11,Asteraceae,no,no,no,yes,annual,forb,0,ruderal,Ambrosia trifida,ambtri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,40,0,0,0.5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,10,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,1,0,0,0,0,0,1,0,10,3,0,15,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,50,6,0,25,3,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
12,Fabaceae,no,no,yes,yes,annual,legume,4,matrix,Amphicarpaea bracteata,ampbra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,15,12,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,0,2,4,0,2,0,0,30,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,NA,0,0,6,15,0,4,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,2,1,1,2,0,10,0,0,17,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,10,0,2,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,5,4,0.5,1,5,1,10,0,0,15,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,10,33,0,9
13,Poaceae,no,no,no,yes,perennial,grass,2,ruderal,Andropogon virginicus,andvir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
14,Ranunculaceae,yes,yes,no,yes,perennial,forb,4,matrix,Anemone virginiana,anevir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
15,Rosaceae,yes,no,no,yes,perennial,forb,5,matrix,Antennaria parlinii,antpar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
16,Ranunculaceae,no,yes,no,yes,perennial,forb,6,matrix,Aquilegia canadensis,aqucan,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
17,Araliaceae,no,no,yes,yes,perennial,forb,8,conservative,Aralia racemosa,ararac,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
18,Araceae,no,no,no,yes,perennial,forb,6,matrix,Arisaema dracontium,aridra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.5,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
19,Asteraceae,yes,yes,no,yes,perennial,forb,4,matrix,Arnoglossum atriplicifolium,arnatr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5,1,4,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,3,1,2,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,7,5,1,6,1,0,0,0,0,0,2,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,10,7,2,7,3,0,0,0,0,0,0.5,0.5,0,2,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
20,Asteraceae,no,no,yes,yes,perennial,forb,8,conservative,Arnoglossum reniforme,arnren,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0,0,0,NA,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,NA,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,1,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,4,1,0,0,0,NA,0,0,0,0,0,0.5
21,Rosaceae,no,no,yes,yes,perennial,forb,6,matrix,Aruncus dioicus,arudio,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
22,Apocynaceae,no,yes,yes,yes,perennial,forb,6,matrix,Asclepias purpurascens,ascpur,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
23,Apocynaceae,yes,no,no,yes,perennial,forb,6,matrix,Asclepias quadrifolia,ascqua,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
24,Annonaceae,no,no,no,yes,tree,tree,5,matrix,Asimina triloba,asitri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,2,3,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.5,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,NA,0,0,0,0,0,0
25,Asteraceae,no,no,no,NA,NA,NA,NA,NA,Asteraceae sp 3,astsp3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
26,Fabaceae,yes,no,no,yes,perennial,legume,6,matrix,Astragalus canadensis,astcan,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
27,Scrophulariaceae,yes,no,no,yes,perennial,forb,6,matrix,Aureolaria grandiflora,aurgra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
28,Asteraceae,no,no,no,NA,NA,NA,NA,NA,Basal Asteraceae,basast,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
29,Asteraceae,no,no,no,yes,annual,forb,2,ruderal,Bidens frondosa,bidfro,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,3,2,1,0.5,0,0,0,NA,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,15,10,5,1,0,0,0,NA,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.5,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
30,Asteraceae,no,no,yes,yes,annual,forb,1,ruderal,Bidens polylepis,bidpol,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
